Id,Nom,Data,Positius_diaris,Hospitalitzats_diaris,UCI,Morts_diaris,Recuperats_diaris,Positius,Recuperats,Hospitalitzats,Morts
1,H. COMARCAL DE VINAROS,2020-02-25,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2,H.GRAL.UNIV. DE CASTELLON,2020-02-25,0,0,0,0.0,0.0,0,0.0,0.0,0.0
3,H. UNIVERSIT. DE LA PLANA,2020-02-25,0,0,0,0.0,0.0,0,0.0,0.0,0.0
4,H. DE SAGUNTO,2020-02-25,0,0,0,0.0,0.0,0,0.0,0.0,0.0
5,H. CLINICO DE VALENCIA,2020-02-25,0,0,0,0.0,0.0,0,0.0,0.0,0.0
6,H. ARNAU DE VILANOVA,2020-02-25,0,0,0,0.0,0.0,0,0.0,0.0,0.0
7,H. UNIV. I POLITEC. LA FE,2020-02-25,0,0,0,0.0,0.0,0,0.0,0.0,0.0
8,H. GENERAL DE REQUENA,2020-02-25,0,0,0,0.0,0.0,0,0.0,0.0,0.0
9,C.H.GRAL.UNIV.DE VALENCIA,2020-02-25,0,0,0,0.0,0.0,0,0.0,0.0,0.0
10,H.UNIVERSIT. DOCTOR PESET,2020-02-25,0,0,0,0.0,0.0,0,0.0,0.0,0.0
11,H.UNIVERSIT. DE LA RIBERA,2020-02-25,0,0,0,0.0,0.0,0,0.0,0.0,0.0
12,H. FRANCESC DE BORJA,2020-02-25,0,0,0,0.0,0.0,0,0.0,0.0,0.0
13,H. DENIA,2020-02-25,0,0,0,0.0,0.0,0,0.0,0.0,0.0
14,H. LLUIS ALCANYIS,2020-02-25,0,0,0,0.0,0.0,0,0.0,0.0,0.0
14,H. GNRAL. DE ONTINYENT,2020-02-25,0,0,0,0.0,0.0,0,0.0,0.0,0.0
15,H. VIRGEN DE LOS LIRIOS,2020-02-25,0,0,0,0.0,0.0,0,0.0,0.0,0.0
16,H. DE LA MARINA BAIXA,2020-02-25,0,0,0,0.0,0.0,0,0.0,0.0,0.0
17,H. UNIVERSITARIO SAN JUAN,2020-02-25,0,0,0,0.0,0.0,0,0.0,0.0,0.0
18,H.GRAL.UNIVERSIT. DE ELDA,2020-02-25,0,0,0,0.0,0.0,0,0.0,0.0,0.0
19,H. GRAL.UNIV. DE ALICANTE,2020-02-25,0,0,0,0.0,0.0,0,0.0,0.0,0.0
20,H.GRAL.UNIV.ELCHE,2020-02-25,0,0,0,0.0,0.0,0,0.0,0.0,0.0
21,H. VEGA BAJA,2020-02-25,0,0,0,0.0,0.0,0,0.0,0.0,0.0
22,H.UNIVERSIT.DE TORREVIEJA,2020-02-25,0,0,0,0.0,0.0,0,0.0,0.0,0.0
23,H. DE MANISES,2020-02-25,0,0,0,0.0,0.0,0,0.0,0.0,0.0
24,H. UNIVERSIT. VINALOPO,2020-02-25,0,0,0,0.0,0.0,0,0.0,0.0,0.0
1,H. COMARCAL DE VINAROS,2020-02-26,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2,H.GRAL.UNIV. DE CASTELLON,2020-02-26,0,0,0,0.0,0.0,0,0.0,0.0,0.0
3,H. UNIVERSIT. DE LA PLANA,2020-02-26,1,1,0,0.0,0.0,1,0.0,1.0,0.0
4,H. DE SAGUNTO,2020-02-26,0,0,0,0.0,0.0,0,0.0,0.0,0.0
5,H. CLINICO DE VALENCIA,2020-02-26,0,0,0,0.0,0.0,0,0.0,0.0,0.0
6,H. ARNAU DE VILANOVA,2020-02-26,0,0,0,0.0,0.0,0,0.0,0.0,0.0
7,H. UNIV. I POLITEC. LA FE,2020-02-26,0,0,0,0.0,0.0,0,0.0,0.0,0.0
8,H. GENERAL DE REQUENA,2020-02-26,0,0,0,0.0,0.0,0,0.0,0.0,0.0
9,C.H.GRAL.UNIV.DE VALENCIA,2020-02-26,0,0,0,0.0,1.0,0,1.0,-1.0,0.0
10,H.UNIVERSIT. DOCTOR PESET,2020-02-26,0,0,0,0.0,0.0,0,0.0,0.0,0.0
11,H.UNIVERSIT. DE LA RIBERA,2020-02-26,0,0,0,0.0,0.0,0,0.0,0.0,0.0
12,H. FRANCESC DE BORJA,2020-02-26,0,0,0,0.0,0.0,0,0.0,0.0,0.0
13,H. DENIA,2020-02-26,0,0,0,0.0,0.0,0,0.0,0.0,0.0
14,H. LLUIS ALCANYIS,2020-02-26,0,0,0,0.0,0.0,0,0.0,0.0,0.0
14,H. GNRAL. DE ONTINYENT,2020-02-26,0,0,0,0.0,0.0,0,0.0,0.0,0.0
15,H. VIRGEN DE LOS LIRIOS,2020-02-26,0,0,0,0.0,0.0,0,0.0,0.0,0.0
16,H. DE LA MARINA BAIXA,2020-02-26,0,0,0,0.0,0.0,0,0.0,0.0,0.0
17,H. UNIVERSITARIO SAN JUAN,2020-02-26,0,0,0,0.0,0.0,0,0.0,0.0,0.0
18,H.GRAL.UNIVERSIT. DE ELDA,2020-02-26,0,0,0,0.0,0.0,0,0.0,0.0,0.0
19,H. GRAL.UNIV. DE ALICANTE,2020-02-26,0,0,0,0.0,0.0,0,0.0,0.0,0.0
20,H.GRAL.UNIV.ELCHE,2020-02-26,0,0,0,0.0,0.0,0,0.0,0.0,0.0
21,H. VEGA BAJA,2020-02-26,0,0,0,0.0,0.0,0,0.0,0.0,0.0
22,H.UNIVERSIT.DE TORREVIEJA,2020-02-26,0,0,0,0.0,0.0,0,0.0,0.0,0.0
23,H. DE MANISES,2020-02-26,0,0,0,0.0,0.0,0,0.0,0.0,0.0
24,H. UNIVERSIT. VINALOPO,2020-02-26,0,0,0,0.0,0.0,0,0.0,0.0,0.0
1,H. COMARCAL DE VINAROS,2020-02-27,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2,H.GRAL.UNIV. DE CASTELLON,2020-02-27,0,0,0,0.0,0.0,0,0.0,0.0,0.0
3,H. UNIVERSIT. DE LA PLANA,2020-02-27,1,0,0,0.0,0.0,2,0.0,1.0,0.0
4,H. DE SAGUNTO,2020-02-27,1,1,0,0.0,0.0,1,0.0,1.0,0.0
5,H. CLINICO DE VALENCIA,2020-02-27,1,1,0,0.0,0.0,1,0.0,1.0,0.0
6,H. ARNAU DE VILANOVA,2020-02-27,0,0,0,0.0,0.0,0,0.0,0.0,0.0
7,H. UNIV. I POLITEC. LA FE,2020-02-27,0,0,0,0.0,0.0,0,0.0,0.0,0.0
8,H. GENERAL DE REQUENA,2020-02-27,0,0,0,0.0,0.0,0,0.0,0.0,0.0
9,C.H.GRAL.UNIV.DE VALENCIA,2020-02-27,2,2,0,0.0,0.0,2,1.0,2.0,0.0
10,H.UNIVERSIT. DOCTOR PESET,2020-02-27,0,0,0,0.0,0.0,0,0.0,0.0,0.0
11,H.UNIVERSIT. DE LA RIBERA,2020-02-27,0,0,0,0.0,0.0,0,0.0,0.0,0.0
12,H. FRANCESC DE BORJA,2020-02-27,0,0,0,0.0,0.0,0,0.0,0.0,0.0
13,H. DENIA,2020-02-27,0,0,0,0.0,0.0,0,0.0,0.0,0.0
14,H. LLUIS ALCANYIS,2020-02-27,0,0,0,0.0,0.0,0,0.0,0.0,0.0
14,H. GNRAL. DE ONTINYENT,2020-02-27,0,0,0,0.0,0.0,0,0.0,0.0,0.0
15,H. VIRGEN DE LOS LIRIOS,2020-02-27,0,0,0,0.0,0.0,0,0.0,0.0,0.0
16,H. DE LA MARINA BAIXA,2020-02-27,0,0,0,0.0,0.0,0,0.0,0.0,0.0
17,H. UNIVERSITARIO SAN JUAN,2020-02-27,0,0,0,0.0,0.0,0,0.0,0.0,0.0
18,H.GRAL.UNIVERSIT. DE ELDA,2020-02-27,0,0,0,0.0,0.0,0,0.0,0.0,0.0
19,H. GRAL.UNIV. DE ALICANTE,2020-02-27,0,0,0,0.0,0.0,0,0.0,0.0,0.0
20,H.GRAL.UNIV.ELCHE,2020-02-27,0,0,0,0.0,0.0,0,0.0,0.0,0.0
21,H. VEGA BAJA,2020-02-27,0,0,0,0.0,0.0,0,0.0,0.0,0.0
22,H.UNIVERSIT.DE TORREVIEJA,2020-02-27,0,0,0,0.0,0.0,0,0.0,0.0,0.0
23,H. DE MANISES,2020-02-27,0,0,0,0.0,0.0,0,0.0,0.0,0.0
24,H. UNIVERSIT. VINALOPO,2020-02-27,0,0,0,0.0,0.0,0,0.0,0.0,0.0
1,H. COMARCAL DE VINAROS,2020-02-28,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2,H.GRAL.UNIV. DE CASTELLON,2020-02-28,0,0,0,0.0,0.0,0,0.0,0.0,0.0
3,H. UNIVERSIT. DE LA PLANA,2020-02-28,1,0,0,0.0,0.0,3,0.0,1.0,0.0
4,H. DE SAGUNTO,2020-02-28,0,0,0,0.0,1.0,1,1.0,0.0,0.0
5,H. CLINICO DE VALENCIA,2020-02-28,1,0,0,0.0,0.0,2,0.0,1.0,0.0
6,H. ARNAU DE VILANOVA,2020-02-28,1,1,0,0.0,0.0,1,0.0,1.0,0.0
7,H. UNIV. I POLITEC. LA FE,2020-02-28,0,0,0,0.0,0.0,0,0.0,0.0,0.0
8,H. GENERAL DE REQUENA,2020-02-28,0,0,0,0.0,0.0,0,0.0,0.0,0.0
9,C.H.GRAL.UNIV.DE VALENCIA,2020-02-28,2,0,0,0.0,0.0,4,1.0,2.0,0.0
10,H.UNIVERSIT. DOCTOR PESET,2020-02-28,1,0,0,0.0,0.0,1,0.0,0.0,0.0
11,H.UNIVERSIT. DE LA RIBERA,2020-02-28,0,0,0,0.0,0.0,0,0.0,0.0,0.0
12,H. FRANCESC DE BORJA,2020-02-28,0,0,0,0.0,0.0,0,0.0,0.0,0.0
13,H. DENIA,2020-02-28,0,0,0,0.0,0.0,0,0.0,0.0,0.0
14,H. LLUIS ALCANYIS,2020-02-28,0,0,0,0.0,0.0,0,0.0,0.0,0.0
14,H. GNRAL. DE ONTINYENT,2020-02-28,0,0,0,0.0,0.0,0,0.0,0.0,0.0
15,H. VIRGEN DE LOS LIRIOS,2020-02-28,0,0,0,0.0,0.0,0,0.0,0.0,0.0
16,H. DE LA MARINA BAIXA,2020-02-28,0,0,0,0.0,0.0,0,0.0,0.0,0.0
17,H. UNIVERSITARIO SAN JUAN,2020-02-28,0,0,0,0.0,0.0,0,0.0,0.0,0.0
18,H.GRAL.UNIVERSIT. DE ELDA,2020-02-28,0,0,0,0.0,0.0,0,0.0,0.0,0.0
19,H. GRAL.UNIV. DE ALICANTE,2020-02-28,0,0,0,0.0,0.0,0,0.0,0.0,0.0
20,H.GRAL.UNIV.ELCHE,2020-02-28,0,0,0,0.0,0.0,0,0.0,0.0,0.0
21,H. VEGA BAJA,2020-02-28,0,0,0,0.0,0.0,0,0.0,0.0,0.0
22,H.UNIVERSIT.DE TORREVIEJA,2020-02-28,0,0,0,0.0,0.0,0,0.0,0.0,0.0
23,H. DE MANISES,2020-02-28,0,0,0,0.0,0.0,0,0.0,0.0,0.0
24,H. UNIVERSIT. VINALOPO,2020-02-28,0,0,0,0.0,0.0,0,0.0,0.0,0.0
1,H. COMARCAL DE VINAROS,2020-02-29,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2,H.GRAL.UNIV. DE CASTELLON,2020-02-29,0,0,0,0.0,0.0,0,0.0,0.0,0.0
3,H. UNIVERSIT. DE LA PLANA,2020-02-29,1,0,0,0.0,0.0,4,0.0,1.0,0.0
4,H. DE SAGUNTO,2020-02-29,0,0,0,0.0,0.0,1,1.0,1.0,0.0
5,H. CLINICO DE VALENCIA,2020-02-29,1,0,0,0.0,0.0,3,0.0,1.0,0.0
6,H. ARNAU DE VILANOVA,2020-02-29,3,2,0,0.0,0.0,4,0.0,3.0,0.0
7,H. UNIV. I POLITEC. LA FE,2020-02-29,0,0,0,0.0,0.0,0,0.0,0.0,0.0
8,H. GENERAL DE REQUENA,2020-02-29,0,0,0,0.0,0.0,0,0.0,0.0,0.0
9,C.H.GRAL.UNIV.DE VALENCIA,2020-02-29,2,0,0,0.0,0.0,6,1.0,2.0,0.0
10,H.UNIVERSIT. DOCTOR PESET,2020-02-29,1,0,0,0.0,0.0,2,0.0,0.0,0.0
11,H.UNIVERSIT. DE LA RIBERA,2020-02-29,0,0,0,0.0,0.0,0,0.0,0.0,0.0
12,H. FRANCESC DE BORJA,2020-02-29,0,0,0,0.0,0.0,0,0.0,0.0,0.0
13,H. DENIA,2020-02-29,0,0,0,0.0,0.0,0,0.0,0.0,0.0
14,H. LLUIS ALCANYIS,2020-02-29,0,0,0,0.0,0.0,0,0.0,0.0,0.0
14,H. GNRAL. DE ONTINYENT,2020-02-29,0,0,0,0.0,0.0,0,0.0,0.0,0.0
15,H. VIRGEN DE LOS LIRIOS,2020-02-29,0,0,0,0.0,0.0,0,0.0,0.0,0.0
16,H. DE LA MARINA BAIXA,2020-02-29,0,0,0,0.0,0.0,0,0.0,0.0,0.0
17,H. UNIVERSITARIO SAN JUAN,2020-02-29,0,0,0,0.0,0.0,0,0.0,0.0,0.0
18,H.GRAL.UNIVERSIT. DE ELDA,2020-02-29,0,0,0,0.0,0.0,0,0.0,0.0,0.0
19,H. GRAL.UNIV. DE ALICANTE,2020-02-29,0,0,0,0.0,0.0,0,0.0,0.0,0.0
20,H.GRAL.UNIV.ELCHE,2020-02-29,0,0,0,0.0,0.0,0,0.0,0.0,0.0
21,H. VEGA BAJA,2020-02-29,0,0,0,0.0,0.0,0,0.0,0.0,0.0
22,H.UNIVERSIT.DE TORREVIEJA,2020-02-29,0,0,0,0.0,0.0,0,0.0,0.0,0.0
23,H. DE MANISES,2020-02-29,0,0,0,0.0,0.0,0,0.0,0.0,0.0
24,H. UNIVERSIT. VINALOPO,2020-02-29,0,0,0,0.0,0.0,0,0.0,0.0,0.0
1,H. COMARCAL DE VINAROS,2020-03-01,0,0,0,0.0,0.0,0,0.0,0.0,0.0
2,H.GRAL.UNIV. DE CASTELLON,2020-03-01,0,0,0,0.0,0.0,0,0.0,0.0,0.0
3,H. UNIVERSIT. DE LA PLANA,2020-03-01,1,0,0,0.0,0.0,5,0.0,1.0,0.0
4,H. DE SAGUNTO,2020-03-01,0,0,0,0.0,0.0,1,1.0,1.0,0.0
5,H. CLINICO DE VALENCIA,2020-03-01,1,0,0,0.0,0.0,4,0.0,1.0,0.0
6,H. ARNAU DE VILANOVA,2020-03-01,3,0,0,0.0,0.0,7,0.0,3.0,0.0
7,H. UNIV. I POLITEC. LA FE,2020-03-01,0,0,0,0.0,0.0,0,0.0,0.0,0.0
8,H. GENERAL DE REQUENA,2020-03-01,0,0,0,0.0,0.0,0,0.0,0.0,0.0
9,C.H.GRAL.UNIV.DE VALENCIA,2020-03-01,2,0,0,0.0,0.0,8,1.0,2.0,0.0
10,H.UNIVERSIT. DOCTOR PESET,2020-03-01,1,0,0,0.0,0.0,3,0.0,0.0,0.0
11,H.UNIVERSIT. DE LA RIBERA,2020-03-01,0,0,0,0.0,0.0,0,0.0,0.0,0.0
12,H. FRANCESC DE BORJA,2020-03-01,0,0,0,0.0,0.0,0,0.0,0.0,0.0
13,H. DENIA,2020-03-01,0,0,0,0.0,0.0,0,0.0,0.0,0.0
14,H. LLUIS ALCANYIS,2020-03-01,0,0,0,0.0,0.0,0,0.0,0.0,0.0
14,H. GNRAL. DE ONTINYENT,2020-03-01,0,0,0,0.0,0.0,0,0.0,0.0,0.0
15,H. VIRGEN DE LOS LIRIOS,2020-03-01,0,0,0,0.0,0.0,0,0.0,0.0,0.0
16,H. DE LA MARINA BAIXA,2020-03-01,0,0,0,0.0,0.0,0,0.0,0.0,0.0
17,H. UNIVERSITARIO SAN JUAN,2020-03-01,0,0,0,0.0,1.0,0,1.0,-1.0,0.0
18,H.GRAL.UNIVERSIT. DE ELDA,2020-03-01,0,0,0,0.0,0.0,0,0.0,0.0,0.0
19,H. GRAL.UNIV. DE ALICANTE,2020-03-01,0,0,0,0.0,0.0,0,0.0,0.0,0.0
20,H.GRAL.UNIV.ELCHE,2020-03-01,0,0,0,0.0,0.0,0,0.0,0.0,0.0
21,H. VEGA BAJA,2020-03-01,0,0,0,0.0,0.0,0,0.0,0.0,0.0
22,H.UNIVERSIT.DE TORREVIEJA,2020-03-01,0,0,0,0.0,0.0,0,0.0,0.0,0.0
23,H. DE MANISES,2020-03-01,0,0,0,0.0,0.0,0,0.0,0.0,0.0
24,H. UNIVERSIT. VINALOPO,2020-03-01,0,0,0,0.0,0.0,0,0.0,0.0,0.0
1,H. COMARCAL DE VINAROS,2020-03-02,0,0,0,0.0,1.0,0,1.0,-1.0,0.0
2,H.GRAL.UNIV. DE CASTELLON,2020-03-02,0,0,0,0.0,0.0,0,0.0,0.0,0.0
3,H. UNIVERSIT. DE LA PLANA,2020-03-02,1,0,0,0.0,1.0,6,1.0,0.0,0.0
4,H. DE SAGUNTO,2020-03-02,0,0,0,0.0,0.0,1,1.0,1.0,0.0
5,H. CLINICO DE VALENCIA,2020-03-02,1,0,0,0.0,0.0,5,0.0,1.0,0.0
6,H. ARNAU DE VILANOVA,2020-03-02,3,0,0,0.0,0.0,10,0.0,3.0,0.0
7,H. UNIV. I POLITEC. LA FE,2020-03-02,0,0,0,0.0,0.0,0,0.0,0.0,0.0
8,H. GENERAL DE REQUENA,2020-03-02,0,0,0,0.0,0.0,0,0.0,0.0,0.0
9,C.H.GRAL.UNIV.DE VALENCIA,2020-03-02,2,0,0,0.0,0.0,10,1.0,2.0,0.0
10,H.UNIVERSIT. DOCTOR PESET,2020-03-02,1,0,0,0.0,0.0,4,0.0,0.0,0.0
11,H.UNIVERSIT. DE LA RIBERA,2020-03-02,0,0,0,0.0,0.0,0,0.0,0.0,0.0
12,H. FRANCESC DE BORJA,2020-03-02,0,0,0,0.0,1.0,0,1.0,-1.0,0.0
13,H. DENIA,2020-03-02,0,0,0,0.0,0.0,0,0.0,0.0,0.0
14,H. LLUIS ALCANYIS,2020-03-02,0,0,0,0.0,0.0,0,0.0,0.0,0.0
14,H. GNRAL. DE ONTINYENT,2020-03-02,0,0,0,0.0,0.0,0,0.0,0.0,0.0
15,H. VIRGEN DE LOS LIRIOS,2020-03-02,0,0,0,0.0,0.0,0,0.0,0.0,0.0
16,H. DE LA MARINA BAIXA,2020-03-02,0,0,0,0.0,1.0,0,1.0,-1.0,0.0
17,H. UNIVERSITARIO SAN JUAN,2020-03-02,0,0,0,0.0,0.0,0,1.0,0.0,0.0
18,H.GRAL.UNIVERSIT. DE ELDA,2020-03-02,0,0,0,0.0,0.0,0,0.0,0.0,0.0
19,H. GRAL.UNIV. DE ALICANTE,2020-03-02,0,0,0,0.0,0.0,0,0.0,0.0,0.0
20,H.GRAL.UNIV.ELCHE,2020-03-02,0,0,0,0.0,0.0,0,0.0,0.0,0.0
21,H. VEGA BAJA,2020-03-02,0,0,0,0.0,1.0,0,1.0,-1.0,0.0
22,H.UNIVERSIT.DE TORREVIEJA,2020-03-02,0,0,0,0.0,0.0,0,0.0,0.0,0.0
23,H. DE MANISES,2020-03-02,0,0,0,0.0,0.0,0,0.0,0.0,0.0
24,H. UNIVERSIT. VINALOPO,2020-03-02,0,0,0,0.0,0.0,0,0.0,0.0,0.0
1,H. COMARCAL DE VINAROS,2020-03-03,0,0,0,0.0,0.0,0,1.0,0.0,0.0
2,H.GRAL.UNIV. DE CASTELLON,2020-03-03,0,0,0,0.0,0.0,0,0.0,0.0,0.0
3,H. UNIVERSIT. DE LA PLANA,2020-03-03,1,0,0,0.0,0.0,7,1.0,1.0,0.0
4,H. DE SAGUNTO,2020-03-03,0,0,0,0.0,0.0,1,1.0,1.0,0.0
5,H. CLINICO DE VALENCIA,2020-03-03,1,0,0,0.0,0.0,6,0.0,1.0,0.0
6,H. ARNAU DE VILANOVA,2020-03-03,4,1,0,0.0,0.0,14,0.0,4.0,0.0
7,H. UNIV. I POLITEC. LA FE,2020-03-03,0,0,0,0.0,1.0,0,1.0,-1.0,0.0
8,H. GENERAL DE REQUENA,2020-03-03,0,0,0,0.0,0.0,0,0.0,0.0,0.0
9,C.H.GRAL.UNIV.DE VALENCIA,2020-03-03,2,0,0,0.0,0.0,12,1.0,2.0,0.0
10,H.UNIVERSIT. DOCTOR PESET,2020-03-03,0,0,0,0.0,1.0,4,1.0,-1.0,0.0
11,H.UNIVERSIT. DE LA RIBERA,2020-03-03,0,0,0,0.0,0.0,0,0.0,0.0,0.0
12,H. FRANCESC DE BORJA,2020-03-03,0,0,0,0.0,0.0,0,1.0,0.0,0.0
13,H. DENIA,2020-03-03,0,0,0,0.0,0.0,0,0.0,0.0,0.0
14,H. LLUIS ALCANYIS,2020-03-03,0,0,0,0.0,0.0,0,0.0,0.0,0.0
14,H. GNRAL. DE ONTINYENT,2020-03-03,0,0,0,0.0,0.0,0,0.0,0.0,0.0
15,H. VIRGEN DE LOS LIRIOS,2020-03-03,0,0,0,0.0,0.0,0,0.0,0.0,0.0
16,H. DE LA MARINA BAIXA,2020-03-03,0,0,0,0.0,0.0,0,1.0,0.0,0.0
17,H. UNIVERSITARIO SAN JUAN,2020-03-03,0,0,0,0.0,1.0,0,2.0,-1.0,0.0
18,H.GRAL.UNIVERSIT. DE ELDA,2020-03-03,0,0,0,0.0,0.0,0,0.0,0.0,0.0
19,H. GRAL.UNIV. DE ALICANTE,2020-03-03,0,0,0,0.0,1.0,0,1.0,-1.0,0.0
20,H.GRAL.UNIV.ELCHE,2020-03-03,0,0,0,0.0,0.0,0,0.0,0.0,0.0
21,H. VEGA BAJA,2020-03-03,0,0,0,0.0,0.0,0,1.0,0.0,0.0
22,H.UNIVERSIT.DE TORREVIEJA,2020-03-03,0,0,0,0.0,0.0,0,0.0,0.0,0.0
23,H. DE MANISES,2020-03-03,0,0,0,0.0,0.0,0,0.0,0.0,0.0
24,H. UNIVERSIT. VINALOPO,2020-03-03,0,0,0,0.0,0.0,0,0.0,0.0,0.0
1,H. COMARCAL DE VINAROS,2020-03-04,0,0,0,0.0,0.0,0,1.0,0.0,0.0
2,H.GRAL.UNIV. DE CASTELLON,2020-03-04,0,0,0,0.0,0.0,0,0.0,0.0,0.0
3,H. UNIVERSIT. DE LA PLANA,2020-03-04,1,0,0,0.0,0.0,8,1.0,1.0,0.0
4,H. DE SAGUNTO,2020-03-04,0,0,0,0.0,0.0,1,1.0,1.0,0.0
5,H. CLINICO DE VALENCIA,2020-03-04,1,0,0,0.0,0.0,7,0.0,1.0,0.0
6,H. ARNAU DE VILANOVA,2020-03-04,4,0,0,0.0,0.0,18,0.0,4.0,0.0
7,H. UNIV. I POLITEC. LA FE,2020-03-04,0,0,0,0.0,1.0,0,2.0,-1.0,0.0
8,H. GENERAL DE REQUENA,2020-03-04,0,0,0,0.0,0.0,0,0.0,0.0,0.0
9,C.H.GRAL.UNIV.DE VALENCIA,2020-03-04,2,0,0,0.0,0.0,14,1.0,2.0,0.0
10,H.UNIVERSIT. DOCTOR PESET,2020-03-04,0,0,0,0.0,1.0,4,2.0,-1.0,0.0
11,H.UNIVERSIT. DE LA RIBERA,2020-03-04,0,0,0,0.0,0.0,0,0.0,0.0,0.0
12,H. FRANCESC DE BORJA,2020-03-04,0,0,0,0.0,0.0,0,1.0,0.0,0.0
13,H. DENIA,2020-03-04,0,0,0,0.0,0.0,0,0.0,0.0,0.0
14,H. LLUIS ALCANYIS,2020-03-04,0,0,0,0.0,1.0,0,1.0,-1.0,0.0
14,H. GNRAL. DE ONTINYENT,2020-03-04,0,0,0,0.0,0.0,0,0.0,0.0,0.0
15,H. VIRGEN DE LOS LIRIOS,2020-03-04,0,0,0,0.0,1.0,0,1.0,-1.0,0.0
16,H. DE LA MARINA BAIXA,2020-03-04,0,0,0,0.0,0.0,0,1.0,0.0,0.0
17,H. UNIVERSITARIO SAN JUAN,2020-03-04,0,0,0,0.0,0.0,0,2.0,0.0,0.0
18,H.GRAL.UNIVERSIT. DE ELDA,2020-03-04,0,0,0,0.0,0.0,0,0.0,0.0,0.0
19,H. GRAL.UNIV. DE ALICANTE,2020-03-04,0,0,0,0.0,0.0,0,1.0,0.0,0.0
20,H.GRAL.UNIV.ELCHE,2020-03-04,0,0,0,0.0,1.0,0,1.0,-1.0,0.0
21,H. VEGA BAJA,2020-03-04,0,0,0,0.0,1.0,0,2.0,-1.0,0.0
22,H.UNIVERSIT.DE TORREVIEJA,2020-03-04,0,0,0,0.0,0.0,0,0.0,0.0,0.0
23,H. DE MANISES,2020-03-04,0,0,0,0.0,0.0,0,0.0,0.0,0.0
24,H. UNIVERSIT. VINALOPO,2020-03-04,0,0,0,0.0,1.0,0,1.0,-1.0,0.0
1,H. COMARCAL DE VINAROS,2020-03-05,0,0,0,0.0,0.0,0,1.0,0.0,0.0
2,H.GRAL.UNIV. DE CASTELLON,2020-03-05,0,0,0,0.0,1.0,0,1.0,-1.0,0.0
3,H. UNIVERSIT. DE LA PLANA,2020-03-05,1,0,0,0.0,0.0,9,1.0,1.0,0.0
4,H. DE SAGUNTO,2020-03-05,0,0,0,0.0,2.0,1,3.0,-1.0,0.0
5,H. CLINICO DE VALENCIA,2020-03-05,2,1,0,0.0,1.0,9,1.0,1.0,0.0
6,H. ARNAU DE VILANOVA,2020-03-05,4,0,1,0.0,1.0,22,1.0,3.0,0.0
7,H. UNIV. I POLITEC. LA FE,2020-03-05,0,0,0,0.0,0.0,0,2.0,0.0,0.0
8,H. GENERAL DE REQUENA,2020-03-05,0,0,0,0.0,0.0,0,0.0,0.0,0.0
9,C.H.GRAL.UNIV.DE VALENCIA,2020-03-05,2,0,0,0.0,1.0,16,2.0,1.0,0.0
10,H.UNIVERSIT. DOCTOR PESET,2020-03-05,0,0,0,0.0,0.0,4,2.0,0.0,0.0
11,H.UNIVERSIT. DE LA RIBERA,2020-03-05,0,0,0,0.0,2.0,0,2.0,-2.0,0.0
12,H. FRANCESC DE BORJA,2020-03-05,0,0,0,0.0,0.0,0,1.0,0.0,0.0
13,H. DENIA,2020-03-05,0,0,0,0.0,0.0,0,0.0,0.0,0.0
14,H. LLUIS ALCANYIS,2020-03-05,0,0,0,0.0,0.0,0,1.0,0.0,0.0
14,H. GNRAL. DE ONTINYENT,2020-03-05,0,0,0,0.0,0.0,0,0.0,0.0,0.0
15,H. VIRGEN DE LOS LIRIOS,2020-03-05,0,0,0,0.0,1.0,0,2.0,-1.0,0.0
16,H. DE LA MARINA BAIXA,2020-03-05,0,0,0,0.0,0.0,0,1.0,0.0,0.0
17,H. UNIVERSITARIO SAN JUAN,2020-03-05,0,0,0,0.0,0.0,0,2.0,0.0,0.0
18,H.GRAL.UNIVERSIT. DE ELDA,2020-03-05,0,0,0,0.0,0.0,0,0.0,0.0,0.0
19,H. GRAL.UNIV. DE ALICANTE,2020-03-05,0,0,0,0.0,1.0,0,2.0,-1.0,0.0
20,H.GRAL.UNIV.ELCHE,2020-03-05,0,0,0,0.0,1.0,0,2.0,-1.0,0.0
21,H. VEGA BAJA,2020-03-05,0,0,0,0.0,0.0,0,2.0,0.0,0.0
22,H.UNIVERSIT.DE TORREVIEJA,2020-03-05,0,0,0,0.0,1.0,0,1.0,-1.0,0.0
23,H. DE MANISES,2020-03-05,0,0,0,0.0,0.0,0,0.0,0.0,0.0
24,H. UNIVERSIT. VINALOPO,2020-03-05,0,0,0,0.0,0.0,0,1.0,0.0,0.0
1,H. COMARCAL DE VINAROS,2020-03-06,0,0,0,0.0,0.0,0,1.0,0.0,0.0
2,H.GRAL.UNIV. DE CASTELLON,2020-03-06,0,0,0,0.0,0.0,0,1.0,0.0,0.0
3,H. UNIVERSIT. DE LA PLANA,2020-03-06,0,0,0,0.0,1.0,9,2.0,0.0,0.0
4,H. DE SAGUNTO,2020-03-06,0,0,0,0.0,0.0,1,3.0,1.0,0.0
5,H. CLINICO DE VALENCIA,2020-03-06,2,0,0,0.0,0.0,11,1.0,2.0,0.0
